From	Date	Category	Amount
Grandpawz	02/11/2026	Herbalism	0.84
Grandpawz	02/11/2026	Alchemy	0.0
Grandpawz	02/11/2026	Misc.	0.1
Grandpawz	02/11/2026	Gear	0.59
Hilaryatmax	02/11/2026	Blacksmithing	0.1
Yire	02/11/2026	Herbalism	0.1
Yire	02/11/2026	Alchemy	0.01
Yire	02/11/2026	Mining	0.85
Yire	02/11/2026	Meat	0.09
Loopishoot	02/11/2026	Gear	1.7200000000000002
Fairytale	02/11/2026	Tailoring	0.77
Fairytale	02/11/2026	Skinning	8.36
Fairytale	02/11/2026	Mining	0.3
Fairytale	02/11/2026	Herbalism	0.06
Fairytale	02/11/2026	Meat	5.01
Zerabae	02/11/2026	Meat	3.28
Zerabae	02/11/2026	Misc.	0.24
Destruam	02/11/2026	Cloth	4.48
Destruam	02/11/2026	Gear	1.24
Deadsoonyea	02/11/2026	Meat	14.71
Deadsoonyea	02/11/2026	Cooking	0.8500000000000001
Deadsoonyea	02/11/2026	Vendor	0.0
Deadsoonyea	02/11/2026	Misc.	0.05
Deadsoonyea	02/11/2026	Quest	0.22
Deadsoonyea	02/11/2026	Fishing	1.2000000000000002
Grandpawz	02/11/2026	Mining	0.01
Zerabaenk	02/11/2026	Misc.	0.87
Zerabaenk	02/11/2026	Tailoring	9.0
Zerabaenk	02/11/2026	Meat	5.8
Stormyj	02/11/2026	Alchemy	1.06
Stormyj	02/11/2026	Cloth	5.4
Stormyj	02/11/2026	Mining	0.07
Mizfortune	02/11/2026	Cloth	0.34
Midgetcorn	02/11/2026	Cloth	4.0
Midgetcorn	02/11/2026	Leatherworking	0.3
Alhannastar	02/11/2026	Leatherworking	0.03
Rustyshot	02/11/2026	Quest	0.18
Wyldhacks	02/11/2026	Herbalism	0.1
Phoenixeyes	02/11/2026	Alchemy	0.4
Thäelan	02/11/2026	Skinning	136.8
Nightology	02/11/2026	Alchemy	1.2000000000000002
Lizzié	02/11/2026	Herbalism	0.5
Kidneystabr	02/11/2026	Tailoring	7.8
Alhanastar	02/11/2026	Gear	0.6499999999999999
Kidneystabr	02/11/2026	Leatherworking	3.75
Hollytree	02/11/2026	Community	3.0
Sylvarra	02/11/2026	Gear	0.8
Sylvarra	02/11/2026	Mining	0.11
Snowtrack	02/11/2026	Alchemy	6.0
Knistra	02/11/2026	Tailoring	1.2
Knistra	02/11/2026	Cloth	0.4
Knistra	02/11/2026	Herbalism	0.2
Knistra	02/11/2026	Alchemy	0.0
Knistra	02/11/2026	Misc.	0.2
Umpleesto	02/11/2026	Skinning	0.29
Umpleesto	02/11/2026	Cloth	0.08
Umpleesto	02/11/2026	Misc.	0.04
Umpleesto	02/11/2026	Meat	0.41
Umpleesto	02/11/2026	Herbalism	0.16
Umpleesto	02/11/2026	Enchanting	0.3
Portant	02/11/2026	Engineering	2.4
Emy	02/11/2026	Meat	0.1
Emy	02/11/2026	Misc.	0.0
Emy	02/11/2026	Mining	0.05
Sylvarra	02/11/2026	Alchemy	0.75
Vslaughterer	02/11/2026	Cloth	4.800000000000001
Vslaughterer	02/11/2026	Quest	0.03
Vslaughterer	02/11/2026	Misc.	0.37
Sylvarra	02/11/2026	Cloth	0.4
Sylvarra	02/11/2026	Meat	0.12
Veloz	02/11/2026	Cloth	6.9
Veloz	02/11/2026	Misc.	0.9
Veloz	02/11/2026	Gear	1.45
Eridani	02/11/2026	Cloth	0.8
Cerydra	02/11/2026	Misc.	0.81
Abbub	02/11/2026	Leatherworking	1.0
Burninglove	02/11/2026	Herbalism	18.0
Burninglove	02/11/2026	Alchemy	2.0
Burninglove	02/11/2026	Misc.	0.2
Stormyj	02/11/2026	Misc.	0.4
Stormyj	02/11/2026	Quest	3.2
Stormyj	02/11/2026	Leatherworking	1.6
Mizfortune	02/11/2026	Fishing	0.3
Ghromz	02/11/2026	Banking	39.0
Solaurica	02/11/2026	Banking	1.5
Kharn	02/11/2026	Banking	22.0
Rusty	02/11/2026	Banking	10.5
Kilroth	02/11/2026	Banking	1.5
Eilaurowen	02/11/2026	Banking	4.0
Yire	02/11/2026	Banking	24.0
Poppa	02/11/2026	Banking	13.5
Lizzie	02/11/2026	Banking	2.0
Taresitia	02/11/2026	Banking	2.0
Zalf	02/11/2026	Crafting	0.1
Eilaurowen	02/11/2026	Crafting	11.9
Ghromz	02/11/2026	Crafting	47.0
Itsmeclear	02/11/2026	Crafting	223.0
Johnthishard	02/12/2026	Community	3.0
Healakunis	02/12/2026	Community	3.0
Amarànthine	02/12/2026	Community	3.0
Chayanne	02/12/2026	Community	3.0
Miztep	02/12/2026	Community	3.0
Auauwu	02/12/2026	Community	3.0
Mirasolo	02/12/2026	Community	3.0
Wizqt	02/12/2026	Community	3.0
Nipleback	02/12/2026	Community	3.0
AngryGary	02/12/2026	Banking	28.0
Eilaurowen	02/12/2026	Banking	6.5
Yire	02/12/2026	Banking	22.5
Poppa	02/12/2026	Banking	25.0
Kilroth	02/12/2026	Banking	1.0
Eilaurowen	02/12/2026	Crafting	4.1
Healakunis	02/13/2026	Herbalism	0.99
Mireadon	02/13/2026	Misc.	9.98
Amarànthine	02/13/2026	Herbalism	0.21
Amarànthine	02/13/2026	Mining	0.17
Amarànthine	02/13/2026	Skinning	0.02
Mireadon	02/13/2026	Mining	0.64
Mireadon	02/13/2026	Skinning	0.14
Mireadon	02/13/2026	Cloth	0.3
Mireadon	02/13/2026	Alchemy	0.12
Bankeyes	02/13/2026	Tailoring	0.3
Morgâna	02/13/2026	Misc.	1.31
Morgâna	02/13/2026	Gear	1.05
Morgâna	02/13/2026	Cloth	6.6
Sanierily	02/13/2026	Meat	11.81
Johnthishard	02/13/2026	Meat	0.24
Johnthishard	02/13/2026	Alchemy	0.03
Johnthishard	02/13/2026	Gear	0.1
Brianyanek	02/13/2026	Meat	15.94
Sanierily	02/13/2026	Cooking	0.02
Sanierily	02/13/2026	Misc.	0.03
Sanierily	02/13/2026	Gear	5.0200000000000005
Sanierily	02/13/2026	Skinning	0.5
Grandpawz	02/13/2026	Herbalism	1.11
Grandpawz	02/13/2026	Mining	0.07
Grandpawz	02/13/2026	Skinning	0.08
Grandpawz	02/13/2026	Meat	0.08
Vangelis	02/13/2026	Tailoring	3.0
Snowmelt	02/13/2026	Gear	0.7
Hctanked	02/13/2026	Mining	1.03
Hctanked	02/13/2026	Cloth	0.95
Hctanked	02/13/2026	Misc.	0.0
Hctanked	02/13/2026	Alchemy	0.5
Nuggetx	02/13/2026	Gear	0.5
Nuggetx	02/13/2026	Leatherworking	0.06
Nuggetx	02/13/2026	Misc.	0.0
Nuggetx	02/13/2026	Meat	0.06
Nipleback	02/13/2026	Misc.	1.03
Destruam	02/13/2026	Misc.	2.9000000000000004
Destruam	02/13/2026	Quest	4.4
Mireadon	02/13/2026	Meat	8.26
Mireadon	02/13/2026	Quest	3.85
Sanierily	02/13/2026	Herbalism	0.4
Gartrodiette	02/13/2026	Mining	0.24
Gartrodiette	02/13/2026	Meat	0.2
Gartrodiette	02/13/2026	Misc.	0.0
Gartrodiette	02/13/2026	Skinning	3.12
Gartrodiette	02/13/2026	Herbalism	2.9800000000000004
Vangelis	02/13/2026	Cloth	2.0
Vangelis	02/13/2026	Meat	0.2
Vangelis	02/13/2026	Misc.	0.2
Vangelis	02/13/2026	Alchemy	6.0
Snowshoe	02/13/2026	Quest	154.8
Loopiblast	02/13/2026	Misc.	1.75
Loopiblast	02/13/2026	Gear	0.91
Fairytale	02/13/2026	Gear	6.56
Fairytale	02/13/2026	Mining	4.04
Fairytale	02/13/2026	Misc.	5.1
Fairytale	02/13/2026	Meat	0.88
Fairytale	02/13/2026	Skinning	9.32
Yire	02/13/2026	Alchemy	0.11
Yire	02/13/2026	Meat	0.54
Yire	02/13/2026	Misc.	0.7
Cerydra	02/13/2026	Skinning	5.6000000000000005
Cerydra	02/13/2026	Fishing	17.9
Snowfort	02/13/2026	Skinning	2.9
Snowfort	02/13/2026	Meat	0.8200000000000001
Taresitia	02/13/2026	Alchemy	0.13
Fairytale	02/13/2026	Herbalism	0.26
Fairytale	02/13/2026	Cloth	10.0
Johnthishard	02/13/2026	Skinning	0.01
Snowtrack	02/13/2026	Herbalism	2.0
Yire	02/13/2026	Mining	0.6
Yire	02/13/2026	Herbalism	0.04
Kidneystabr	02/13/2026	Enchanting	0.9
Wyldhacks	02/13/2026	Skinning	0.5900000000000001
Wyldhacks	02/13/2026	Cloth	1.2
Wyldhacks	02/13/2026	Meat	0.34
Wyldhacks	02/13/2026	Mining	0.06
Smashtango	02/13/2026	Alchemy	0.09
Smashtango	02/13/2026	Mining	0.3299999999999999
Vslaughterer	02/13/2026	Cloth	0.3
Vslaughterer	02/13/2026	Misc.	0.03
Taresitia	02/13/2026	Quest	0.2
Mirasolo	02/13/2026	Gear	0.8
Mirasolo	02/13/2026	Misc.	0.37
Santoro	02/13/2026	Mining	1.74
Santoro	02/13/2026	Herbalism	1.0
Jägerin	02/13/2026	Mining	0.43
Kidneystabr	02/13/2026	Herbalism	25.6
Kidneystabr	02/13/2026	Misc.	0.18
Grandpawz	02/13/2026	Gear	0.1
Kidneystabr	02/13/2026	Meat	7.34
Loopidot	02/13/2026	Cloth	2.0
Grandpawz	02/13/2026	Alchemy	0.7
Grandpawz	02/13/2026	Tailoring	0.38
Sylvarra	02/13/2026	Gear	0.75
Sylvarra	02/13/2026	Misc.	0.5
Sylvarra	02/13/2026	Cloth	4.2
Sylvarra	02/13/2026	Meat	1.44
Sylvarra	02/13/2026	Mining	0.01
Lews	02/13/2026	Alchemy	1.4
Emy	02/13/2026	Meat	0.3299999999999999
Emy	02/13/2026	Misc.	0.08
Raistlynne	02/13/2026	Tailoring	0.14
Raistlynne	02/13/2026	Skinning	0.02
Raistlynne	02/13/2026	Cloth	4.0
Raistlynne	02/13/2026	Leatherworking	0.1
Mizfortune	02/13/2026	Meat	11.48
Mizfortune	02/13/2026	Misc.	1.49
Mizfortune	02/13/2026	Gear	1.48
Mizfortune	02/13/2026	Herbalism	4.32
Mizfortune	02/13/2026	Skinning	0.8200000000000001
Arcanius	02/13/2026	Enchanting	26.18
Arcanius	02/13/2026	Alchemy	2.0
Arcanius	02/13/2026	Herbalism	2.0
Hysla	02/13/2026	First Aid	0.47
Hysla	02/13/2026	Gear	1.0
Hysla	02/13/2026	Misc.	0.37
Kidneystabr	02/13/2026	Gear	2.14
Kidneystabr	02/13/2026	Cloth	0.8
Mizfortune	02/13/2026	Mining	0.75
Æxorcist	02/13/2026	Misc.	0.0
Thäelan	02/13/2026	Alchemy	1.1
Conoritina	02/13/2026	Meat	2.78
Thäelan	02/13/2026	Skinning	206.23
Thäelan	02/13/2026	Quest	24.9
Thäelan	02/13/2026	Meat	0.14
Thäelan	02/13/2026	Herbalism	0.2
Thäelan	02/13/2026	Misc.	0.06
Bankrobero	02/13/2026	Mining	3.2
Conoritina	02/13/2026	Cloth	8.4
Conoritina	02/13/2026	Misc.	0.1
Diggusbickus	02/13/2026	Misc.	2.0
Kidneystabr	02/13/2026	Cooking	5.81
Mizfortune	02/13/2026	Quest	0.28
Yire	02/13/2026	Tailoring	0.32
Hilaryatmax	02/13/2026	Meat	2.51
Hilaryatmax	02/13/2026	Misc.	0.7100000000000001
Hodandose	02/13/2026	Alchemy	0.02
Hodandose	02/13/2026	Cloth	0.8
Hodandose	02/13/2026	Gear	0.28
Hodandose	02/13/2026	Herbalism	0.3399999999999999
Hodandose	02/13/2026	Skinning	0.08
Hodandose	02/13/2026	Mining	0.01
Tankysanta	02/13/2026	Blacksmithing	0.75
Bambamsanta	02/13/2026	Misc.	0.0
Nightology	02/13/2026	Alchemy	0.5
Sessendra	02/13/2026	Meat	0.15
Sessendra	02/13/2026	Mining	0.46
Theholysanta	02/13/2026	Misc.	0.16
Theholysanta	02/13/2026	Meat	0.16
Sessendra	02/13/2026	Gear	0.2
Sessendra	02/13/2026	Misc.	0.39
Sessendra	02/13/2026	Blacksmithing	0.2
Nipleback	02/13/2026	Enchanting	23.6
Bunnyowned	02/13/2026	Cloth	1.0
Bunnyowned	02/13/2026	Gear	0.2
Bunnyowned	02/13/2026	Alchemy	0.14
Bunnyowned	02/13/2026	Herbalism	0.08
Nipleback	02/13/2026	Gear	3.54
Deves	02/13/2026	Cooking	0.48
Healakunis	02/13/2026	Alchemy	0.0
Healakunis	02/13/2026	Meat	0.06
Ultrabussy	02/13/2026	Meat	10.99
Ultrabussy	02/13/2026	Misc.	0.39
Ultrabussy	02/13/2026	Skinning	0.11
Ultrabussy	02/13/2026	Cloth	0.36
Angrygary	02/13/2026	Quest	1.08
Angrygary	02/13/2026	Misc.	9.3
Angrygary	02/13/2026	Mining	0.4
Loopidot	02/13/2026	First Aid	0.0
Loopidot	02/13/2026	Tailoring	0.1
Loopidot	02/13/2026	Misc.	0.05
Theholysanta	02/13/2026	Fishing	0.2
Ultrabussy	02/13/2026	Gear	0.64
Fairytale	02/13/2026	Quest	0.45
Mireadon	02/13/2026	Herbalism	0.8
Hilaryatmax	02/13/2026	Gear	1.14
Hilaryatmax	02/13/2026	Cloth	1.12
Hilaryatmax	02/13/2026	Engineering	0.02
Hilaryatmax	02/13/2026	Quest	0.46
Khârn	02/13/2026	Misc.	12.72
Khârn	02/13/2026	Alchemy	14.43
Khârn	02/13/2026	Cloth	6.0
Amarànthe	02/13/2026	Skinning	2.88
Amarànthe	02/13/2026	Misc.	0.14
Amarànthe	02/13/2026	Mining	0.8
Amarànthe	02/13/2026	Meat	0.5
Gnoobie	02/13/2026	Herbalism	1.11
Gnoobie	02/13/2026	Mining	0.11
Gnoobie	02/13/2026	Misc.	0.04
Gnoobie	02/13/2026	Cloth	0.04
Theholysanta	02/13/2026	Alchemy	0.03
Magealicious	02/13/2026	Herbalism	5.720000000000001
Khârn	02/13/2026	Herbalism	1.2000000000000002
Santoro	02/13/2026	Misc.	0.04
Tortport	02/13/2026	Cloth	8.0
Grandpawz	02/13/2026	Misc.	0.01
Grandpawz	02/13/2026	First Aid	0.0
Grandpawz	02/13/2026	Cooking	0.03
Thormotxii	02/13/2026	Meat	0.5
Thormotxii	02/13/2026	Fishing	0.9
Thormotxii	02/13/2026	Skinning	0.14
Lews	02/13/2026	Misc.	1.8
Midgetcorn	02/13/2026	Quest	1.62
Knistra	02/13/2026	Cloth	0.8
Knistra	02/13/2026	Mining	1.1
Knistra	02/13/2026	Gear	0.31
Knistra	02/13/2026	Alchemy	0.02
Umpleesto	02/13/2026	Cloth	0.74
Umpleesto	02/13/2026	Alchemy	0.0
Umpleesto	02/13/2026	Herbalism	0.04
Umpleesto	02/13/2026	Enchanting	0.11
Knistra	02/13/2026	Misc.	0.32
Knistra	02/13/2026	Herbalism	1.2
Knistra	02/13/2026	Tailoring	0.01
Tomyris	02/13/2026	Community	3.0
Sylverdragon	02/13/2026	Community	3.0
Kharn	02/13/2026	Banking	18.0
Poppa	02/13/2026	Banking	41.0
Lizzie	02/13/2026	Banking	60.0
Kharn	02/13/2026	Crafting	24.0
Santoro	02/13/2026	Community	3.0
Lpnismou	02/13/2026	Community	3.0
Cptbubbles	02/13/2026	Community	3.0
Raistlynne	02/13/2026	Community	3.0
Onerunner	02/13/2026	Misc.	0.48
Angelseyes	02/13/2026	Tailoring	0.6499999999999999
Auauwu	02/13/2026	Alchemy	0.0
Auauwu	02/13/2026	Gear	0.71
Auauwu	02/13/2026	Misc.	0.0
Kurgan	02/13/2026	Engineering	0.71
Kurgan	02/13/2026	Blacksmithing	0.36
Kurgan	02/13/2026	Mining	0.15
Derringeria	02/13/2026	Leatherworking	3.0
Khârn	02/13/2026	Misc.	4.52
Derringeria	02/13/2026	Misc.	0.56
Áoe	02/13/2026	Alchemy	1.3
Áoe	02/13/2026	Misc.	0.04
Áoe	02/13/2026	Mining	0.01
Ingtar	02/13/2026	Misc.	2.18
Ingtar	02/13/2026	Alchemy	0.08
Ingtar	02/13/2026	Cloth	3.5
Ingtar	02/13/2026	Skinning	0.14
Blazeworth	02/13/2026	Misc.	3.3
Blazeworth	02/13/2026	Gear	3.06
Blazeworth	02/13/2026	Alchemy	1.8
Mireadon	02/13/2026	Herbalism	0.04
Mireadon	02/13/2026	Quest	3.3
Mireadon	02/13/2026	Mining	0.16
Mireadon	02/13/2026	Meat	0.02
Eilaurowen	02/13/2026	Misc.	1.0
Eilaurowen	02/13/2026	Alchemy	0.03
Belisi	02/13/2026	Meat	0.08
Belisi	02/13/2026	Fishing	-0.06
Auauwu	02/13/2026	Skinning	0.06
Auauwu	02/13/2026	Mining	0.21
Constany	02/13/2026	Quest	0.12
Johnsolodead	02/13/2026	Meat	0.17
Johnsolodead	02/13/2026	Misc.	0.33
Zerabae	02/13/2026	Cloth	0.7000000000000001
Zerabae	02/13/2026	Misc.	0.05
Zerabae	02/13/2026	Alchemy	0.32
Zerabae	02/13/2026	Herbalism	0.9
Khârn	02/13/2026	Alchemy	0.9
Santoro	02/13/2026	Leatherworking	30.0
Santoro	02/13/2026	Mining	1.4700000000000002
Gnormal	02/13/2026	Misc.	0.5199999999999999
Gnormal	02/13/2026	Meat	1.06
Gnormal	02/13/2026	Cloth	6.7
Johnsolodead	02/13/2026	Tailoring	0.04
Johnthishard	02/13/2026	Leatherworking	0.18
Yire	02/13/2026	Tailoring	0.84
Yire	02/13/2026	Alchemy	0.2
Yire	02/13/2026	Meat	0.63
Yire	02/13/2026	Gear	1.44
Emy	02/13/2026	Meat	0.14
Zerabae	02/13/2026	Skinning	0.28
Midgetcorn	02/13/2026	Quest	0.92
Gnormal	02/13/2026	Mining	3.54
Gnormal	02/13/2026	Alchemy	0.06
Hodandose	02/13/2026	Herbalism	0.8400000000000001
Hodandose	02/13/2026	Skinning	0.08
Smashtango	02/13/2026	Misc.	0.0
Hodandose	02/13/2026	Cloth	0.8
Hodandose	02/13/2026	Mining	0.01
Hodandose	02/13/2026	Misc.	0.04
Cad	02/13/2026	Misc.	-0.06
Cad	02/13/2026	Skinning	0.6
Cad	02/13/2026	Meat	0.18
Santoro	02/13/2026	Herbalism	0.6000000000000001
Auauwu	02/13/2026	First Aid	0.0
Mizfortune	02/13/2026	Misc.	0.02
Mizfortune	02/13/2026	Herbalism	0.63
Mizfortune	02/13/2026	Cloth	1.8
Mizfortune	02/13/2026	Skinning	0.07
Johnsolodead	02/13/2026	Mining	0.03
Johnsolodead	02/13/2026	Skinning	0.02
Johnsolodead	02/13/2026	Gear	0.21
Yire	02/13/2026	Misc.	0.01
Johnthishard	02/13/2026	Alchemy	0.31
Johnthishard	02/13/2026	Misc.	0.16
Johnthishard	02/13/2026	Meat	15.95
Johnthishard	02/13/2026	Gear	0.59
Johnthishard	02/13/2026	Skinning	0.01
Grandpawz	02/13/2026	Misc.	0.7000000000000001
Grandpawz	02/13/2026	Skinning	0.06
Grandpawz	02/13/2026	Herbalism	0.49
Grandpawz	02/13/2026	Cloth	0.36
Grandpawz	02/13/2026	Cooking	0.13
Grandpawz	02/13/2026	Leatherworking	0.09
Emy	02/13/2026	Tailoring	1.23
Emy	02/13/2026	Enchanting	0.55
Ecreip	02/13/2026	Meat	0.08
Ecreip	02/13/2026	Misc.	0.6
Clydê	02/13/2026	Fishing	18.2
Emy	02/13/2026	Quest	0.38
Emy	02/13/2026	Misc.	0.1
Emy	02/13/2026	Leatherworking	0.04
Emy	02/13/2026	Gear	0.25
Thäelan	02/13/2026	Skinning	91.9
Thäelan	02/13/2026	Quest	13.8
Emy	02/13/2026	Cooking	0.33
Emy	02/13/2026	Alchemy	0.04
Midgetcorn	02/13/2026	Misc.	-0.25
Hilaryatmax	02/13/2026	Meat	0.3
Yire	02/13/2026	Mining	0.4499999999999999
Pixley	02/13/2026	Gear	1.03
Pixley	02/13/2026	Herbalism	16.0
Ferdanan	02/13/2026	Alchemy	0.8
Orochems	02/13/2026	Skinning	0.05
Orochems	02/13/2026	Mining	0.03
Hodandose	02/13/2026	Gear	0.5
Wyldhacks	02/13/2026	Cloth	4.28
Wyldhacks	02/13/2026	Mining	0.6
Wyldhacks	02/13/2026	Misc.	0.43
Wyldhacks	02/13/2026	Gear	0.44
Johnthishard	02/13/2026	First Aid	0.0
Lizzié	02/13/2026	Cloth	14.7
Lizzié	02/13/2026	Mining	0.43
Lizzié	02/13/2026	Misc.	-0.11
Johnthishard	02/13/2026	Mining	0.03
Johnthishard	02/13/2026	Tailoring	0.52
Johnthishard	02/13/2026	Quest	0.22
Johnthishard	02/13/2026	Fishing	1.2000000000000002
Lizzié	02/13/2026	Meat	0.24
Lizzié	02/13/2026	Skinning	0.3
Tankysanta	02/13/2026	Tailoring	0.6
Bambamsanta	02/13/2026	Gear	0.5
Sessendra	02/13/2026	Blacksmithing	0.1
Sessendra	02/13/2026	Mining	0.3
Sessendra	02/13/2026	Fishing	0.0
Sessendra	02/13/2026	Meat	0.11
Hilaryatmax	02/13/2026	Engineering	0.02
Bambamsanta	02/13/2026	Meat	0.06
Bambamsanta	02/13/2026	Misc.	0.0
Bambamsanta	02/13/2026	Fishing	0.2
Devesmeat	02/13/2026	Cooking	0.48
Fruitlesbank	02/13/2026	Meat	0.39
Fruitlesbank	02/13/2026	Misc.	6.03
Fruitlesbank	02/13/2026	Gear	15.0
Fruitlesbank	02/13/2026	Quest	0.9
Fruitlesbank	02/13/2026	Alchemy	0.56
Gimli	02/13/2026	Community	3.0
Zerabae	02/13/2026	Community	3.0
Miabeth/Bukkekka	02/13/2026	Community	6.0
Vaughnsolo	02/13/2026	Community	21.0
Plaster/Palanaine	02/13/2026	Community	3.0
Leptitjeremi	02/13/2026	Community	6.0
Blood/Lews	02/13/2026	Community	15.0
Cerydra	02/13/2026	Community	3.0
Vi	02/13/2026	Community	6.0
Shmarple	02/13/2026	Community	3.0
Poppa	02/13/2026	Community	3.0
Midgetcorn	02/13/2026	Community	6.0
Miabeth	02/13/2026	Community	6.0
Fatherdungo	02/13/2026	Community	3.0
Dehuntress	02/13/2026	Community	21.0
Riig	02/13/2026	Community	18.0
Iceshards	02/13/2026	Community	39.0
Franklyn	02/13/2026	Community	3.0
Angrygary	02/13/2026	Community	9.0
Kharn	02/13/2026	Community	6.0
Phoenix	02/13/2026	Community	3.0
Reedax	02/13/2026	Community	3.0
Lizzie	02/13/2026	Community	12.0
Ultrabussy	02/13/2026	Community	3.0
Loopi	02/13/2026	Community	9.0
Frimagics/Frihealz	02/13/2026	Community	3.0
Crysania	02/13/2026	Community	6.0
Eilaurowen	02/13/2026	Community	6.0
Feuerfinger	02/13/2026	Community	18.0
Hctanked/Hcfrostbloom	02/13/2026	Crafting	6.8
Azaelios	02/13/2026	Community	3.0
Pangaea	02/13/2026	Community	3.0
Deves	02/13/2026	Community	9.0
Fairytale	02/13/2026	Community	3.0
Vaughn	02/13/2026	Community	15.0
Clyde	02/13/2026	Community	9.0
Ginsu	02/13/2026	Community	9.0
Mcdilda	02/13/2026	Community	9.0
Emy/Ripplaster	02/13/2026	Community	3.0
Dzakal	02/13/2026	Community	6.0
Fruitadjacnt	02/13/2026	Community	6.0
Rusty	02/13/2026	Community	3.0
Steriodj	02/13/2026	Community	21.0
Mire	02/13/2026	Community	9.0
Goingpostal	02/13/2026	Community	6.0
Mizfortune	02/13/2026	Community	9.0
Ynott	02/13/2026	Community	6.0
Eli	02/13/2026	Community	3.0
Æxorcist	02/13/2026	Community	3.0
Destruam	02/13/2026	Community	3.0
Conoritina	02/13/2026	Community	12.0
Portant	02/13/2026	Community	3.0
Sylvarra	02/13/2026	Community	6.0
Hctanked/Hcfrostbloom	02/13/2026	Community	3.0
Amaranthus	02/13/2026	Community	6.0
Lews	02/13/2026	Community	3.0
Dvant	02/13/2026	Community	3.0
Eilaurowen	02/13/2026	Banking	28.5
AngryGary	02/13/2026	Banking	37.0
Kilroth	02/13/2026	Banking	0.5
Hysla	02/13/2026	Banking	8.0
Yire	02/13/2026	Banking	18.0
Poppa	02/13/2026	Banking	19.5
Eilaurowen	02/13/2026	Crafting	1.1
Nullis	02/14/2026	Herbalism	0.8600000000000001
Nullis	02/14/2026	Meat	0.08
Yire	02/14/2026	Tailoring	2.74
Ferdanan	02/14/2026	Alchemy	2.8000000000000003
Yire	02/14/2026	Herbalism	0.02
Hodandose	02/14/2026	Alchemy	0.42
Hodandose	02/14/2026	Herbalism	0.45
Hodandose	02/14/2026	Skinning	0.1
Hodandose	02/14/2026	Cloth	1.7000000000000002
Hodandose	02/14/2026	Gear	1.96
Hodandose	02/14/2026	Misc.	0.04
Hodandose	02/14/2026	Mining	0.03
Clydê	02/14/2026	Fishing	9.1
Thormotxii	02/14/2026	Fishing	1.8
Thormotxii	02/14/2026	Tailoring	0.6
Yire	02/14/2026	Alchemy	0.01
Yire	02/14/2026	Gear	0.21
Yire	02/14/2026	Meat	12.6
Yire	02/14/2026	Mining	0.06
Yire	02/14/2026	Misc.	0.4
Johnthishard	02/14/2026	Engineering	0.06
Johnthishard	02/14/2026	Quest	0.4
Johnthishard	02/14/2026	Misc.	0.23
Johnthishard	02/14/2026	Meat	2.71
Johnthishard	02/14/2026	Alchemy	0.04
Johnthishard	02/14/2026	Skinning	0.01
Johnthishard	02/14/2026	Leatherworking	0.11
Sylverdragon	02/14/2026	Skinning	0.19
Sylverdragon	02/14/2026	Herbalism	0.16
Johnthishard	02/14/2026	Gear	1.38
Johnthishard	02/14/2026	Blacksmithing	0.6000000000000001
Sessendra	02/14/2026	Mining	0.14
Sessendra	02/14/2026	Misc.	0.0699999999999999
Sessendra	02/14/2026	Fishing	-0.16
Sessendra	02/14/2026	Meat	0.13
Orionsnipple	02/14/2026	Misc.	2.55
Orionsnipple	02/14/2026	Gear	0.3
Orionsnipple	02/14/2026	Skinning	0.6
Orionsnipple	02/14/2026	First Aid	1.0
Orionsnipple	02/14/2026	Leatherworking	8.8
Sessendra	02/14/2026	Gear	0.95
Sessendra	02/14/2026	Alchemy	0.0
Sessendra	02/14/2026	Blacksmithing	1.0
Lizzié	02/14/2026	Misc.	1.83
Lizzié	02/14/2026	Gear	16.6
Lizzié	02/14/2026	Cloth	2.2
Lizzié	02/14/2026	Alchemy	0.1
Auauwu	02/14/2026	Alchemy	0.22
Devescloth	02/14/2026	Cloth	35.0
Devescloth	02/14/2026	Tailoring	9.6
Katman	02/14/2026	Gear	1.01
Auauwu	02/14/2026	Cloth	4.0
Auauwu	02/14/2026	Misc.	1.13
Auauwu	02/14/2026	Gear	1.6800000000000002
Auauwu	02/14/2026	Meat	0.44
Auauwu	02/14/2026	Mining	0.1
Auauwu	02/14/2026	Quest	0.16
Auauwu	02/14/2026	Tailoring	0.04
Holyembers	02/14/2026	Misc.	0.0
Holyembers	02/14/2026	Quest	0.4
Holyembers	02/14/2026	Meat	0.22
Darthhunt	02/14/2026	Misc.	0.5
Mirasolo	02/14/2026	Mining	0.4
Dilirra	02/14/2026	First Aid	0.0
Dilirra	02/14/2026	Alchemy	0.56
Dilirra	02/14/2026	Cloth	18.75
Mirasolo	02/14/2026	Misc.	0.0
Sisterdungo	02/14/2026	Community	3.0
Shadowit	02/14/2026	Community	3.0
Zerabae	02/14/2026	Herbalism	3.13
Zerabae	02/14/2026	Meat	0.04
Stormyj	02/14/2026	Engineering	8.0
Stormyj	02/14/2026	Cloth	3.0
Stormyj	02/14/2026	Alchemy	0.04
Stormyj	02/14/2026	Skinning	0.27
Stormyj	02/14/2026	Mining	0.3
Miabeth	02/14/2026	Cloth	3.2
Miabeth	02/14/2026	Misc.	2.42
Miabeth	02/14/2026	Meat	0.03
Miabeth	02/14/2026	Herbalism	38.04
Miabeth	02/14/2026	Alchemy	3.23
Gnormal	02/14/2026	Misc.	2.1
Gnormal	02/14/2026	Meat	0.07
Gnormal	02/14/2026	Cloth	1.3
Gnormal	02/14/2026	Mining	0.6699999999999999
